9.328924823881577788e-02,3.082403909671815878e-01,1.390454018838752637e-01,4.594249589101272457e-01,-1.419749039765660914e-01,-9.272885738006195200e-02,7.549930447902006292e-02,-8.527189476020198555e-02,-1.996604348635199755e-01,5.472768759032946295e-02,-3.014110617294078753e-02,2.048192441094003058e-01,2.494599921181532842e-01,-2.817499623548330723e-01,-2.116102118253796460e-01,-1.382101526602133590e-01
3.737414096209018544e-02,2.450908057363702930e-01,9.494012103371125832e-02,6.225949322678283604e-01,-9.409799033132422441e-02,1.748217771644538371e-02,-5.180095106506109326e-02,2.941032021632837903e-02,1.166637904046223112e-01,-9.827772265008569152e-02,1.441778111410959573e-01,-4.981675958373123908e-02,-3.396984253718103863e-01,1.928659467008511375e-01,-2.390335767221146712e-01,4.440931685936870543e-02
2.583290728314910009e-02,9.435862546359463643e-02,1.890982670915196673e-01,6.907102001617361209e-01,2.586674794681186398e-02,-4.205316841359918456e-02,6.921153580613917389e-02,-9.732487479309067865e-03,5.345876875265004324e-02,-1.224141029610321257e-01,8.514563469960488573e-02,1.029236292204318143e-01,2.528056681081210511e-01,-3.554939174377355626e-02,1.893459825648775852e-01,-3.078314486850914355e-01
2.178567558946452321e-01,5.233114845121047409e-01,7.608022631480063080e-02,1.827515332784490631e-01,-9.750893767294238623e-05,3.376491268021066250e-01,6.525410137479731310e-02,1.109796988031620246e-01,-1.720330457407380775e-01,1.010855447033863763e-01,1.719746325134068610e-01,-1.011848899129404455e-01,1.567462093186704208e-01,2.665831990974600885e-01,-3.405220102268430304e-05,1.179142775564046425e-01
2.851826262423757807e-01,3.680089840123003109e-01,1.514161018570015782e-01,1.953922878883223857e-01,1.976039982473698498e-03,-3.239534901917310306e-01,9.226234757912143980e-02,-1.861958667697867220e-01,-2.108700926280969168e-01,-1.060956636367196698e-01,2.121486704299457848e-01,1.035153488247244902e-01,1.190583495304701617e-01,-2.402732335419424659e-01,1.049167248377377848e-03,-1.720012727076626335e-01
2.343007013643870484e-01,1.998727495207036353e-01,3.053469921708806267e-01,2.604795569440285230e-01,1.418154133359588454e-01,1.634586000694991659e-01,2.607273357706834660e-01,-5.970151427781889009e-02,1.994611222418120056e-01,1.457594031172864124e-01,1.161602538359201020e-01,-2.180305903121057265e-01,2.224162760599192601e-01,-5.092902300236538948e-02,1.848176708539171487e-01,2.130236554352494260e-01
1.651916363026824930e-01,5.385955239087605317e-01,6.952653652254067729e-02,2.266863032660163257e-01,2.962849287173644486e-01,-3.444875781120422531e-02,2.594698127143504895e-02,-1.039805582669977163e-01,2.485415435985748045e-02,-1.919087084396529919e-01,6.822198034652272869e-02,-1.810868376263665425e-01,8.459827800320915414e-02,-3.390211787328219484e-01,1.247016215748428941e-01,-1.449893512603915927e-02
2.916110792489724421e-02,4.265852102111485078e-02,3.768714538252905810e-01,5.513089172286970152e-01,-2.702301423978344455e-02,2.266553411701760501e-02,6.615211349543899388e-02,8.132580782813525477e-02,-1.245124974761887549e-01,-2.394612301618709652e-02,1.908822088891690139e-03,-1.267798691965614510e-01,9.677105998181320667e-02,1.189679998349335577e-01,-3.492392226494804852e-01,2.929241514556498172e-01
2.758775035689863264e-01,4.750875654692454653e-01,9.148645907484920237e-02,1.575484718869190615e-01,-3.590111994961893149e-01,-4.665758432055985838e-02,1.397748218023825151e-01,7.551195355735304537e-02,-1.691240514022551156e-01,-1.219062523111888174e-01,-1.946658610440940573e-01,-7.462761994887226469e-02,2.407056717018106751e-01,1.300388386703618393e-01,-1.190552436687084131e-01,-1.547258157425956265e-02
6.503839660061520034e-01,2.031636638402167239e-01,1.115933897545519776e-01,3.485898039907957269e-02,3.588874142821919522e-01,-5.774264720796147554e-02,-5.641216211688318549e-02,2.634316218185172032e-01,-7.740621013496269687e-03,1.503722205369379394e-01,-5.451680246057667018e-02,1.403554066374307630e-01,-1.762174675244970040e-02,8.228944171036665922e-02,6.157818333980451947e-02,-9.907528586393054421e-03
1.096402437324176526e-01,2.060074214997844044e-01,2.377098424840040358e-01,4.466424922837932687e-01,-1.502362719706214766e-01,-3.970703752828048938e-03,-2.163045484199748597e-02,1.599834006729108082e-01,3.543339063906177783e-02,-2.184364130429476136e-01,2.384555267342444718e-02,-2.200031393706656235e-01,-4.064232325807845547e-02,3.005991845095516424e-01,-3.257256581139936769e-01,-8.608840435807244007e-03
6.008578122450080050e-01,3.704310822672885473e-01,1.776123677306032378e-02,1.094986871464274925e-02,-1.944374545222878892e-01,4.298493758952858790e-01,3.286985876238610743e-02,-9.793646029527207364e-02,5.942636334150006722e-02,5.520707835281918330e-02,-8.069972132410178911e-02,8.177355224191447391e-03,2.026439052166082236e-02,-6.037819304546517690e-02,-5.747532272932007365e-03,1.270626159207737145e-02
1.233080729708479484e-01,3.622674831732081158e-01,1.306340198932048335e-01,3.837904239627391578e-01,1.954612681753247760e-01,8.040769797339772373e-02,1.263906993413161928e-01,1.155942807752703694e-02,1.928099175050577707e-01,1.007412195439529312e-01,2.078854430438073775e-01,-6.409446289649391171e-02,3.713239485763849546e-01,3.396050895676114290e-02,2.070739618257034231e-01,8.518485905709480277e-02
2.600247884693626665e-01,2.354154306775297911e-01,2.648110613877689423e-01,2.397487194653392939e-01,8.800859593092938415e-02,-2.312322092759029890e-01,9.123463546124900569e-02,2.460359354117910846e-01,2.496718311200388507e-01,2.141683903432648264e-03,-1.879128564124349643e-01,1.644061083405814472e-01,8.259997489565504281e-02,2.227505155876328691e-01,8.962856901799837184e-02,-2.354884975614751075e-01
1.296214348872449240e-01,4.869718014621954305e-02,5.972877263515816715e-01,2.243936586149534729e-01,7.381097524349458650e-02,-2.939622933506714358e-02,2.699808442500436501e-01,-6.731742618568981040e-02,1.384699292086215006e-01,-9.956056806903125500e-02,1.690031276741743582e-01,2.289477769308065347e-02,1.014284853420222704e-01,-2.529032974211391921e-02,3.401165063581468861e-01,-1.354560455076375125e-01
3.031783688262463805e-01,5.359049424977287979e-01,5.814256883829428679e-02,1.027741198377306320e-01,-3.843043822844884327e-01,-1.215932895735720720e-01,1.324029578138138374e-01,-9.850174714960538425e-03,-1.717825459097684360e-01,-4.061584580818980439e-02,-1.638814865360180839e-01,6.558771516603748020e-02,2.340384631279751049e-01,-1.741139163275461088e-02,-7.370065380436091607e-02,-2.331876854102935687e-02
2.737510962248798640e-01,6.750809960220022221e-01,1.476264446934946045e-02,3.640526328376901544e-02,1.336311866249944025e-01,-4.085913223048218690e-01,5.831594817599361491e-02,2.530889754606868366e-02,6.624201882080747728e-02,-7.468584654960352953e-02,-9.308333722296772972e-03,9.939484722862393373e-02,1.438094273283836988e-01,6.241273916062599347e-02,7.206362733764229075e-03,-2.203420737899954365e-02
1.160692344176390833e-01,4.576190666868429346e-01,8.625184166876362357e-02,3.400598572267538033e-01,-1.625392383310473310e-01,1.633906078329454559e-01,8.059166690090963092e-02,-5.929728877223344047e-02,-2.938494524991967782e-02,1.964866720089181729e-01,-1.963304774394303565e-01,-3.041103274941982237e-02,3.177438325924418772e-01,-2.337877912364852984e-01,-1.207840192953009845e-01,1.214166777930309471e-01
4.321929826615771852e-01,3.419831749019151546e-01,1.260688269268067097e-01,9.975501550970061748e-02,-3.447737710777169506e-01,-1.700993096922634729e-01,-1.358475461086004407e-02,2.330268584783853902e-01,1.025499640700714421e-01,-1.805461784636175904e-01,-8.087600237125737446e-02,-1.912393524592513883e-01,-1.074926641213687362e-02,1.843881508882772857e-01,-1.005690203649928782e-01,-4.961723418530110397e-02
2.285319425317716979e-01,4.550977270075273751e-01,1.057600765460139092e-01,2.106102539146867680e-01,2.525105506936475286e-01,-2.006060552007715991e-01,-1.434130552440859296e-01,-6.001875807550658554e-02,-2.111452574959451212e-01,5.957223078921985993e-02,-1.057759497117350400e-01,-1.922046276935431564e-01,-2.855922666290499068e-01,-1.195211491022981770e-01,1.168569035653453658e-01,-9.283652656423696525e-02
1.918351607507845780e-01,5.570041513700549340e-02,5.831450014451533548e-01,1.693194226670559632e-01,-9.057774271921634202e-02,-4.980934265360598828e-02,3.338937086996853210e-01,1.956288281458527095e-02,-1.525733030077039420e-01,-9.593125598512758367e-02,-1.627321740883802548e-01,7.745746046723853140e-02,9.694791149557703547e-02,5.680192774798885347e-03,-2.753403375177672086e-01,-1.514116029618434445e-01
6.834144330873043183e-01,4.954292950928411432e-03,3.093884169499980796e-01,2.242857011769407941e-03,5.744904164683416192e-02,-9.243534078883543226e-03,4.998158170313116155e-02,4.571021232329977591e-01,1.038408420848421256e-02,3.774879664764671516e-02,-1.981001599103577107e-03,3.910085019355237501e-02,3.623327016806536169e-04,3.313681592525500631e-03,2.600774462739206122e-02,-4.184638540292289280e-03
6.857655499136633415e-01,1.025627212337787281e-01,1.841329111874535629e-01,2.753881766510515167e-02,-2.100651243917080746e-01,-1.618846022382000038e-01,-2.096046337418354666e-01,-2.869458217357744312e-01,-3.531070867962171622e-03,1.373779603088077783e-01,1.319441224293900206e-01,3.841771722032782249e-02,-3.134835458339760295e-02,-4.291546043336381955e-02,-5.640397494168307435e-02,-4.346716321678092271e-02
4.263167625270990364e-03,1.866922542411145192e-01,1.806229233602822670e-02,7.909822857975866706e-01,2.747383402182567227e-02,-6.410056030235174521e-03,4.401889289530493306e-03,-7.591175838290968245e-03,1.695380515552822459e-02,-5.553970258944047889e-02,3.978183667386173128e-02,-4.230242952632042724e-02,1.927671409190784280e-01,-3.324320913844286407e-01,1.164018085407068082e-01,-2.715828137324736991e-02
6.031621903279045516e-02,7.910025542013990330e-04,9.267392789319568447e-01,1.215349948105039560e-02,-5.971605477674275624e-03,-3.471341431452526667e-03,-1.751436226711663713e-01,1.588147372631718013e-01,2.648025389392278869e-02,-5.643517557988779118e-03,8.199924449294118331e-03,-2.580337915351028910e-02,-2.296878934166330256e-03,2.082737692024413771e-03,-9.175179484372851524e-02,-5.333604305273227653e-02
2.244674104093592470e-01,2.811382936994621592e-02,6.642265029053791014e-01,8.319225731531533496e-02,-1.675653965648718838e-02,-7.765215292638695532e-02,-3.606927628857976020e-01,-1.378329925462151162e-01,-2.075609114882091821e-02,1.350671508765167728e-01,7.460767320326236463e-02,-1.144886267926780582e-01,-4.517562158467779837e-02,-1.726314402133714149e-02,-4.958464890972746897e-02,-2.297822115348692740e-01
9.886777142406225072e-02,2.039787386796737823e-01,2.275938787042367795e-01,4.695596111920271043e-01,1.379785744051923169e-01,3.359815941776151532e-02,-1.381978444625435731e-01,5.833571258802665305e-02,-2.126912929583407719e-01,3.444889271100212702e-02,-1.730429314538713681e-01,1.283762290424347308e-01,-2.851224579626630562e-01,1.203551460935391171e-01,3.176270535346165658e-01,7.734305435502691894e-02
1.711019954756560491e-01,5.605583836834726608e-01,6.275239974565884060e-02,2.055872210952121304e-01,2.776198309272742692e-01,-1.372584697013713440e-01,-7.897230639211581804e-02,-6.708528631882003379e-02,-1.819517183395157889e-01,-4.549676875321149311e-02,-7.431973293804017278e-02,-1.722003515376901717e-01,-2.587263129448355570e-01,-2.197824728068184241e-01,1.018182783855913348e-01,-5.034013972328764408e-02
1.964757567289956985e-01,3.951477148639158388e-02,6.360820506321261947e-01,1.279274211524870641e-01,1.790702573051443022e-02,8.627301466419742826e-02,-7.068384872302208022e-02,3.463791214397589635e-01,-1.585381781433910786e-01,5.319288469554164789e-04,1.456537641180941922e-01,6.260685166620667819e-02,-1.421577998511758950e-02,6.966300605844276406e-02,5.797324737167885295e-02,2.793052791623096831e-01
1.239850074162210658e-01,7.273259306193774476e-01,2.165508937651685825e-02,1.270339725878847636e-01,-1.135561105339832899e-02,-3.000809240845830894e-01,1.536097000050986455e-02,-4.948683681131588186e-02,-1.211798848440902299e-01,-3.264572778471854647e-02,1.183661059144631711e-01,4.171058623499558637e-02,9.011115161150910768e-02,-2.903017097572926364e-01,-1.983358935171791737e-03,-5.241181467549956008e-02
4.291961463737592464e-01,3.574470953010163571e-02,4.939237320447275592e-01,4.113541205141157259e-02,-9.883976060132038111e-02,-7.464712524834887786e-02,3.587803345159232271e-02,4.590238872997665087e-01,7.157249110828971250e-02,-1.119488224525668207e-01,-8.809722585795083660e-02,-9.946878469196121508e-02,2.988027490632767791e-03,3.822885097532977006e-02,-1.137459034594826279e-01,-8.590474774898604338e-02
4.355129224549530997e-02,2.686036821780297124e-01,9.596688242375039923e-02,5.918781431527244674e-01,4.840029355561856900e-03,1.080491165007322618e-01,-5.878506948071336030e-02,2.690348208826403437e-02,-7.327954620487070470e-02,-1.428536527155453428e-01,6.021350626504202996e-02,1.488334359256519579e-01,-3.625583835860609616e-01,1.659278974222824221e-01,1.066518360636586199e-02,2.380902224615024376e-01
2.251791086921379748e-01,2.427336287104080517e-02,6.775143273803404531e-01,7.303320105648118676e-02,2.339590591419603294e-02,-7.013191714701581814e-02,-3.409782097951328250e-01,-1.905149149294218247e-01,-9.476309977508998172e-02,8.640315989504368521e-02,2.390844401690725082e-02,-1.259918149068523785e-01,-3.675601997692833078e-02,-2.053670826430793739e-02,7.039312639158559759e-02,-2.110114874764719428e-01
1.750871917297573688e-01,4.115505395826332680e-01,1.233716055556862562e-01,2.899906631319228989e-01,2.599443169097807593e-01,6.697895443120246983e-02,-1.148556858643847850e-01,-9.170037830106372856e-02,-1.354415883388715991e-01,-1.800811677657108700e-01,-2.056008661120966585e-01,-9.220593630333240309e-02,-2.699736001510570915e-01,-2.155459791027094785e-01,1.831644417584503137e-01,4.719534915708048506e-02
5.246438160565217723e-01,2.634037880062814474e-01,1.411076098112870325e-01,7.084478612590958124e-02,-2.009069043480455341e-01,3.127772119075235002e-01,2.300075084838974493e-01,1.453539849025067832e-01,-1.747347587794395862e-01,8.146191143777807564e-02,-1.423217706947838002e-03,-1.927855113647391483e-01,1.154780579707023053e-01,7.297673021843711916e-02,-5.403569469326097857e-02,8.412420660449415610e-02
6.117160263068401049e-02,8.564198342520366880e-02,3.554901265324313386e-01,4.976962874116807045e-01,4.837095312202465552e-02,-5.384336795425299221e-02,8.025043788462497829e-02,-1.237164822434723421e-01,-4.543810832099598462e-02,-1.684644111868244531e-01,1.723528858322204149e-01,-2.719121677342936291e-02,1.123528953896157923e-01,-1.732065936818416862e-01,2.811009603534163626e-01,-3.129031260231938116e-01
3.856767588522063694e-01,4.745488072991832507e-01,6.266699426095283243e-02,7.710743958765717276e-02,-1.659706719880244541e-01,-3.943046816310615821e-01,5.596562203180437123e-03,1.553637078763249746e-01,1.564309251121621669e-01,-7.258039027253181119e-02,-1.612477317688504885e-01,-6.113686598903132069e-02,6.886186054868553147e-03,1.911643898110583495e-01,-2.696787636339190164e-02,-6.406890914137128301e-02
3.287550464913627790e-01,3.783838322692189560e-01,1.361536954343803563e-01,1.567074258050375757e-01,2.164837420600289053e-01,-2.784427836969993741e-01,1.967134673540776035e-01,-7.787827831967526759e-02,6.357506339329489775e-02,-2.178911847014822489e-01,1.954948306260072821e-01,1.153261819995166360e-01,2.264092868863606667e-01,-8.963476520170089723e-02,8.965660541947155504e-02,-1.153169034878323007e-01
3.649191465160726150e-02,6.842054530654433364e-01,1.414225759076198109e-02,2.651603746921874505e-01,-1.512113875223503601e-01,-4.585938596398805855e-02,2.170794417919803820e-02,-6.696507783610278208e-03,-9.836661432878796019e-02,4.679185260186499717e-04,-8.153561283208200783e-02,5.502866164420437689e-02,4.070132774355091354e-01,-1.255562276132731747e-01,-5.860121107412003677e-02,-1.777257388242653793e-02
6.684745416643729232e-01,2.949908036551923129e-01,2.534858846871066579e-02,1.118606621172425590e-02,-4.381812982735297513e-01,7.204853997086736739e-02,-3.835328589799408272e-02,-1.243941779959452237e-01,3.854763331624464634e-02,7.740594582863803697e-02,1.173309260637902043e-02,8.567342074295758447e-02,-1.692490278193284348e-02,-5.489384598804180476e-02,-1.661585701822852063e-02,2.732084283936618216e-03
3.779482410346721166e-02,6.060683763619177655e-02,3.462924304742133752e-01,5.553059077861276505e-01,1.540314453989194768e-02,-4.531410272983964899e-02,-1.085157734672165669e-01,-3.622690170228168305e-02,-8.765945516308859542e-02,1.153408385130927638e-01,-7.909706940525673691e-04,-1.448691253295678050e-01,-1.740131888294731144e-01,-5.809255636490832930e-02,1.411302337341864832e-01,-4.151872945913464008e-01
5.385653979419491311e-01,3.502550984327091887e-01,6.736729616069847548e-02,4.381220746464342675e-02,1.117236668670142097e-01,-4.197059669940338411e-01,1.901891926302434754e-01,1.047691136336742490e-02,4.761883387236276466e-02,-1.460417255737114228e-01,3.128944386076430717e-02,1.503885289867381847e-01,1.236892207336418859e-01,6.813641639195240629e-03,1.397512982221080224e-02,-5.249957811427585774e-02
1.397649998239698932e-01,8.556080148049227674e-02,4.805146087021666124e-01,2.941595899933706071e-01,6.529724061437940097e-02,-8.771930102325009582e-02,2.559385085717976183e-01,4.067682424571945898e-02,1.451022859293853995e-01,-1.416281810294454657e-01,9.404311381656629831e-02,1.796360425619726309e-01,1.566794544464289729e-01,2.490138223824470143e-02,2.244930995790597461e-01,-3.015805506378695378e-01
9.067639103822144886e-02,1.520972803909663162e-01,2.828253585725057362e-01,4.744009699983063322e-01,3.830628696831667179e-02,1.110146875475594291e-01,1.142025865163723980e-01,-1.122646517939471789e-01,1.856900357455054940e-01,9.239144164537579917e-02,-8.920015560071276051e-02,-1.872439587951681417e-01,1.915592650288938659e-01,-1.883086438089574544e-01,1.194797148778096035e-01,3.462617827303972606e-01
2.825296179613126166e-03,6.988863585852611582e-02,3.602965362740911948e-02,8.912564143344520184e-01,1.111154160186432482e-02,8.601728844802375082e-03,8.441036541794009682e-03,-5.526603373357039453e-03,5.002352438912838900e-02,3.963628409058835705e-03,1.637158800566795164e-02,-4.743452802176374716e-02,2.088037825537763514e-01,-1.367101875839232539e-01,1.417001863629526737e-01,1.096937422389326899e-01
1.199371179358640488e-01,6.572399918466619029e-02,5.260630774523900044e-01,2.882758054270797010e-01,6.274363443959697639e-02,-6.281706279935540815e-02,1.453531985472558408e-01,-2.048583340608648717e-01,-3.125480206554617779e-02,-1.832978631119505930e-01,1.833342935729552481e-01,-3.104039422541737814e-02,7.965168470962426250e-02,-1.122597342049542757e-01,2.752034565437246338e-01,-2.755255248873000329e-01
3.922397852821406516e-01,5.789865164119504248e-01,1.162055560644974055e-02,1.715314269945894532e-02,-4.509107001616294852e-01,1.542111777998827760e-01,4.662377429579506183e-02,-4.882896585376125115e-02,-3.440035122171560683e-02,7.446315092159548621e-02,-7.279509146787611906e-02,3.780237647996809863e-02,6.882151600731187258e-02,-7.207660696461876126e-02,-1.335874906468846948e-02,4.568683835757849677e-03
1.702058718114605462e-01,5.609062160442024325e-01,6.259820110528040160e-02,2.062897110390561894e-01,-8.292080167412646530e-03,3.088701554258166393e-01,6.941887891957637668e-02,-7.639110316327797634e-02,1.352438946616191517e-01,1.296950618562391355e-01,-1.420077848025030065e-01,-1.222518268518832246e-01,2.287669648667692568e-01,-2.517436335111878920e-01,-3.049655669199138885e-03,1.135960581088637095e-01
1.838535664214047405e-01,5.724128616107193590e-01,5.925330650935438370e-02,1.844802654585211976e-01,-3.236937398342614181e-01,-2.150601926722426477e-02,-9.704965481834688934e-02,3.840958504911447247e-02,1.753591383698809014e-01,-5.627190532663325223e-02,1.663733211002934864e-01,-7.897640638174946437e-02,-3.021560675389482475e-01,1.195850639135832838e-01,-1.043217423239809899e-01,-6.931074421021192478e-03
4.033127957432161015e-01,1.775569280503813685e-01,2.910129355226924730e-01,1.281173406837095574e-01,2.668959824480346965e-01,1.942976090112037701e-02,-3.348377714449718434e-02,3.409517228160535707e-01,-3.858369041209466777e-02,2.240148693469176944e-01,-5.732709619713394211e-03,2.272410589984764084e-01,-1.474110584154579573e-02,1.501027023086258794e-01,1.925805086057005844e-01,1.401966864433207283e-02
3.066294410664692771e-01,4.580971020074768307e-01,9.433668707905179529e-02,1.409367698470019026e-01,-1.981187727572211177e-01,-3.181430656542659219e-01,-1.700134856625962476e-01,4.671222962592029571e-03,1.146953802055194482e-01,1.733791588496470526e-01,1.050021349091457140e-01,-1.794154804592440478e-01,-2.539961094842883016e-01,6.978696157001834655e-03,-6.095262283060506187e-02,-9.787893402085540151e-02
2.907421920277872829e-01,4.659027572193009670e-01,9.350961896638521065e-02,1.498454317865269836e-01,-3.597539348904560397e-02,-3.662831691042298665e-01,1.648657255981797465e-01,2.546392930341340177e-03,-1.719189239126250879e-02,-2.080164131480311263e-01,-2.360789184290654208e-02,2.073862501365477118e-01,2.641907443547495404e-01,4.080493026950793301e-03,-1.157054404062866915e-02,-1.178053977575538730e-01
1.950389308798382848e-01,2.388702580895108452e-01,2.544535800833614969e-01,3.116372309472894009e-01,8.697988482846695513e-02,-1.975436645200140395e-01,1.398881164592833959e-01,1.733772450221772732e-01,2.379885306752528573e-01,-6.436498748035934803e-02,-1.132190582052063216e-01,2.190041944927965945e-01,1.713253365958580243e-01,2.123405162162781135e-01,1.134765402476360513e-01,-2.577213299578243189e-01
2.574183430750136559e-01,1.979538040547900446e-01,3.078739012959109123e-01,2.367539515742852763e-01,-2.203344460649251657e-01,4.908841128456438441e-02,-2.810724130371586305e-01,-1.583313541603754981e-02,2.436001923748981612e-01,-4.004692504584006496e-02,2.375615903549934127e-01,6.715132700640263907e-02,-2.161437009923997121e-01,-1.217562566940273705e-02,-2.635213353079282617e-01,5.871003794858938030e-02
1.195391736282034045e-01,1.961953394229500880e-01,2.590674363144869208e-01,4.251980506343591149e-01,2.386219615529111202e-02,1.512733431208907464e-01,1.309857812903540975e-01,-1.175220504874149308e-01,1.748678800421787916e-01,1.422991501404995973e-01,-1.225735850117327802e-01,-1.892182334198419247e-01,2.149822442287496194e-01,-1.928847078763764045e-01,5.171457853650535119e-02,3.278422963416289249e-01
1.416024916617765472e-01,5.347909870749986000e-02,5.842604223822011056e-01,2.206579872485223970e-01,-7.826272952672252980e-02,-3.804890006077897568e-02,-1.280478377949498814e-01,2.575586978238550429e-01,1.399777519201836629e-01,-1.079441974671858095e-01,1.564577995369922925e-03,-1.767576671467455673e-01,-4.835990437989262647e-02,9.727234925213648631e-02,-3.229167430138509265e-01,-1.569920568473277822e-01
1.272837125761117592e-02,3.827994499059525491e-02,2.368068456210431494e-01,7.121848381307503972e-01,-1.295675210626663632e-02,1.787075617924391291e-02,-4.856382882529711870e-02,2.560702984017655670e-02,1.348267592128124526e-02,-9.425057280341385402e-02,8.538771034974790286e-02,4.211759661943530880e-02,-1.460533055125509683e-01,7.701187165391162881e-02,-2.410557905391148004e-01,3.324790983873100458e-01
2.487327529774139567e-01,5.646312904673630451e-01,5.707465882305810811e-02,1.295612977321649872e-01,2.164530401570086138e-01,-3.059254430444213746e-01,1.161263314217661768e-01,2.666481135931799903e-02,1.338518603150752329e-01,-1.196236504811709900e-01,6.825982121971724270e-02,1.660323314035552777e-01,2.636104798545226280e-01,6.052997310429661382e-02,4.966769864560924980e-02,-7.019819496244125712e-02
1.195212447071704494e-03,4.179126712697770613e-02,2.660916834695927977e-02,9.304043520789915256e-01,4.728405366320392184e-03,-5.252773109588384018e-03,3.810119339047555054e-03,-4.157715699362808312e-03,-3.199220777210886810e-03,-3.319331030242626129e-02,3.334580898119524073e-02,2.964553999066288012e-04,1.332229391301238963e-01,-1.453768389509383085e-01,1.052690964801646784e-01,-1.169431629530484490e-01
4.139224320858894135e-01,9.541824693636461602e-03,5.635447932091027790e-01,1.299095001137093829e-02,-2.996213927876631433e-02,5.524351087292524859e-02,-1.222839815847552025e-01,4.672370482337960818e-01,-5.350742929036752388e-02,-5.014180525817944073e-02,7.121069639450103295e-02,-1.750092405626253733e-02,-2.818915392532988281e-03,1.077084414621420037e-02,-4.079268547700029557e-02,7.521262559784996915e-02
